Table size: 100000
Feature;Time(s)
68696272;37.07
68696880;37.07
68697408;37.07
68698016;37.07
68698544;37.07
68699152;37.07
68699680;37.07
68700288;37.07
68700816;37.07
68701424;37.07
68701952;37.07
68702560;37.07
68703088;37.07
68703696;37.07
68704224;37.07
68704832;37.07
68705360;37.07
68705968;37.07
68706496;37.07
68707104;37.07
68707632;37.07
68708240;37.07
68708768;37.07
68709376;37.07
68709904;37.07
68710512;37.07
68711040;37.07
68711648;37.07
68712176;37.07
68712784;37.07
68713312;37.07
68713920;37.07
68714448;37.07
68715056;37.07
68715584;37.07
68716192;37.07
68716720;37.07
68717328;37.07
68717856;37.07
68718464;37.07
68718992;37.07
68719600;37.07
68720128;37.07
68720736;37.07
68721264;37.07
68721872;37.07
68722400;37.07
68723008;37.07
68723536;37.07
68724144;37.07
68724672;37.07
68725280;37.07
68725808;37.07
68726416;37.07
68726944;37.07
68727552;37.07
68728080;37.07
68728688;37.07
68729216;37.07
68729824;37.07
68730352;37.07
68730960;37.07
68731488;37.07
68732096;37.07
68732624;37.07
68733232;37.07
68733760;37.07
68734368;37.07
68734896;37.07
68735504;37.07
68736032;37.07
68736640;37.07
68737168;37.07
68737776;37.07
68738304;37.07
68738912;37.07
68739440;37.07
68740048;37.07
68740576;37.07
68741184;37.07
68741712;37.07
68742320;37.07
68742848;37.07
68743456;37.07
68743984;37.07
68744592;37.07
68745120;37.07
68745728;37.07
68746256;37.07
68746864;37.07
68747392;37.07
68748000;37.07
68748528;37.07
68749136;37.07
68749664;37.07
68750272;37.07
68750800;37.07
68751408;37.07
68751936;37.07
68752544;37.07
68753072;37.07
68753680;37.07
68754208;37.07
68754816;37.07
68755344;37.07
68755952;37.07
68756480;37.07
68757088;37.07
68757616;37.07
68758224;37.07
68758752;37.07
68759360;37.07
68759888;37.07
68760496;37.07
68761024;37.07
68761632;37.07
68762160;37.07
68762880;37.07
68763392;37.07
68763968;37.07
68764496;37.07
68765104;37.07
68765632;37.07
68766240;37.07
68766768;37.07
68767376;37.07
68767904;37.07
68768512;37.07
68769040;37.07
68769648;37.07
68770176;37.07
68770784;37.07
68771312;37.07
68771920;37.07
68772448;37.07
68773056;37.07
68773584;37.07
68774192;37.07
68774720;37.07
68775328;37.07
68775856;37.07
68776464;37.07
68776992;37.07
68777600;37.07
68778128;37.07
68778736;37.07
68779264;37.07
68779872;37.07
68780400;37.07
68781008;37.07
68781536;37.07
68782144;37.07
68782672;37.07
68783280;37.07
68783808;37.07
68784416;37.07
68784944;37.07
68785552;37.07
68786080;37.07
68786688;37.07
68787216;37.07
68787824;37.07
68788352;37.07
68788960;37.07
68789488;37.07
68790096;37.07
68790624;37.07
68791232;37.07
68791760;37.07
68792368;37.07
68792896;37.07
68793504;37.07
68794032;37.07
68794640;37.07
68795168;37.07
68795776;37.07
68796304;37.07
68796912;37.07
68797440;37.07
68798048;37.07
68798576;37.07
68799184;37.07
68799712;37.07
68800320;37.07
68800848;37.07
68801456;37.07
68801984;37.07
68802592;37.07
68803120;37.07
68803728;37.07
68804256;37.07
68804864;37.07
68805392;37.07
68806000;37.07
68806528;37.07
68807136;37.07
68807664;37.07
68808272;37.07
68808800;37.07
68809408;37.07
68809936;37.07
68810544;37.07
68811072;37.07
68811680;37.07
68812208;37.07
68812816;37.07
68813344;37.07
68813952;37.07
68814480;37.07
68815088;37.07
68815616;37.07
68816224;37.07
68816752;37.07
68817360;37.07
68817888;37.07
68818496;37.07
68819024;37.07
68819632;37.07
68820160;37.07
68820768;37.07
68821296;37.07
68821904;37.07
68822432;37.07
68823040;37.07
68823568;37.07
68824176;37.07
68824704;37.07
68825312;37.07
68825840;37.07
68826448;37.07
68826976;37.07
68827584;37.07
68828112;37.07
68828720;37.07
68829248;37.07
68829856;37.07
68830384;37.07
68830992;37.07
68831520;37.07
68832128;37.07
68832656;37.07
68833264;37.07
68833792;37.07
68834400;37.07
68834928;37.07
68835536;37.07
68836064;37.07
68836672;37.07
68837200;37.07
68837808;37.07
68838336;37.07
68838944;37.07
68839472;37.07
68840080;37.07
68840608;37.07
68841216;37.07
68841744;37.07
68842352;37.08
68842880;37.08
68843488;37.08
68844016;37.08
68844624;37.08
68845152;37.08
68845760;37.08
68846288;37.08
68846896;37.08
68847424;37.08
68848032;37.08
68848560;37.08
68849168;37.08
68849696;37.08
68850304;37.08
68850832;37.08
68851440;37.08
68851968;37.08
68852576;37.08
68853104;37.08
68853712;37.08
68854240;37.08
68854848;37.08
68855376;37.08
68855984;37.08
68856512;37.08
68857120;37.08
68857648;37.08
68858256;37.08
68858784;37.08
68859392;37.08
68859920;37.08
68860528;37.08
68861056;37.08
68861664;37.08
68862192;37.08
68862800;37.08
68863328;37.08
68863936;37.08
68864464;37.08
68865072;37.08
68865600;37.08
68866208;37.08
68866736;37.08
68867344;37.08
68867872;37.08
68868480;37.08
68869008;37.08
68869616;37.08
68870144;37.08
68870752;37.08
68871280;37.08
68871888;37.08
68872416;37.08
68873024;37.08
68873552;37.08
68874160;37.08
68874688;37.08
68875296;37.08
68875824;37.08
68876432;37.08
68876960;37.08
68877568;37.08
68878096;37.08
68878704;37.08
68879232;37.08
68879840;37.08
68880368;37.08
68880976;37.08
68881504;37.08
68882112;37.08
68882640;37.08
68883248;37.08
68883776;37.08
68884384;37.08
68884912;37.08
68885520;37.08
68886048;37.08
68886656;37.08
68887184;37.08
68887792;37.08
68888320;37.08
68888928;37.08
68889456;37.08
68890064;37.08
68890592;37.08
68891200;37.08
68891728;37.08
68892336;37.08
68892864;37.08
68893472;37.08
68894056;37.08
68894664;37.08
68895192;37.08
68895800;37.08
68896328;37.08
68896936;37.08
68897464;37.08
68898072;37.08
68898600;37.08
68899208;37.08
68899736;37.08
68900344;37.08
68900872;37.08
68901480;37.08
68902008;37.08
68902616;37.08
68903144;37.08
68903752;37.08
68904280;37.08
68904888;37.08
68905416;37.08
68906024;37.08
68906552;37.08
68907160;37.08
68907688;37.08
68908296;37.08
68908824;37.08
68909432;37.08
68909960;37.08
68910568;37.08
68911096;37.08
68911704;37.08
68912232;37.08
68912840;37.08
68913368;37.08
68913976;37.08
68914504;37.08
68915112;37.08
68915640;37.08
68916248;37.08
68916776;37.08
68917384;37.08
68917912;37.08
68918520;37.08
68919048;37.08
68919656;37.08
68920184;37.08
68920792;37.08
68921320;37.08
68921928;37.08
68922456;37.08
68923064;37.08
68923592;37.08
68924200;37.08
68924728;37.08
68925336;37.08
68925864;37.08
68926472;37.08
68927000;37.08
68927608;37.08
68928136;37.08
68928744;37.08
68929272;37.08
68929880;37.08
68930408;37.08
68931016;37.08
68931544;37.08
68932152;37.08
68932680;37.08
68933288;37.08
68933816;37.08
68934424;37.08
68934952;37.08
68935560;37.08
68936088;37.08
68936696;37.08
68937224;37.08
68937832;37.08
68938360;37.08
68938968;37.08
68939496;37.08
68940104;37.08
68940632;37.08
68941240;37.08
68941768;37.08
68942376;37.08
68942904;37.08
68943512;37.08
68944040;37.08
68944648;37.08
68945176;37.08
68945784;37.08
68946312;37.08
68946920;37.08
68947448;37.08
68948056;37.08
68948584;37.08
68949192;37.08
68949720;37.08
68950328;37.08
68950856;37.08
68951464;37.08
68951992;37.08
68952600;37.08
68953128;37.08
68953736;37.08
68954264;37.08
68954872;37.08
68955400;37.08
68956008;37.08
68956536;37.08
68957144;37.08
68957672;37.08
68958280;37.08
68958808;37.08
68959416;37.08
68959944;37.08
68960552;37.08
68961080;37.08
68961688;37.08
68962216;37.08
68962824;37.08
68963352;37.08
68963960;37.08
68964488;37.08
68965096;37.08
68965624;37.08
