Table size: 64512
Feature;Time(s)
1209468624;16.91
1209469232;16.91
1209469760;16.91
1209470368;16.91
1209470896;16.91
1209471504;16.91
1209472032;16.91
1209472640;16.91
1209473168;16.91
1209473776;16.91
1209474304;16.91
1209474912;16.91
1209475440;16.91
1209476048;16.91
1209476576;16.91
1209477184;16.91
1209477712;16.91
1209478320;16.91
1209478848;16.91
1209479456;16.91
1209479984;16.91
1209480592;16.91
1209481120;16.91
1209481728;16.91
1209482256;16.91
1209482864;16.91
1209483392;16.91
1209484000;16.91
1209484528;16.91
1209485136;16.91
1209485664;16.91
1209486272;16.91
1209486800;16.91
1209487408;16.91
1209487936;16.91
1209488544;16.91
1209489072;16.91
1209489680;16.91
1209490208;16.91
1209490816;16.91
1209491344;16.91
1209491952;16.91
1209492480;16.91
1209493088;16.91
1209493616;16.91
1209494224;16.91
1209494752;16.91
1209495360;16.91
1209495888;16.91
1209496496;16.91
1209497024;16.91
1209497632;16.91
1209498160;16.91
1209498768;16.91
1209499296;16.91
1209499904;16.91
1209500432;16.91
1209501040;16.91
1209501568;16.91
1209502176;16.91
1209502704;16.91
1209503312;16.91
1209503840;16.91
1209504448;16.91
1209504976;16.91
1209505584;16.91
1209506112;16.91
1209506720;16.91
1209507248;16.91
1209507856;16.91
1209508384;16.91
1209508992;16.91
1209509520;16.91
1209510128;16.91
1209510704;16.91
1209511312;16.91
1209511840;16.91
1209512448;16.91
1209512976;16.91
1209513584;16.91
1209514112;16.91
1209514720;16.91
1209515248;16.91
1209515856;16.91
1209516384;16.91
1209516992;16.91
1209517520;16.91
1209518128;16.91
1209518656;16.91
1209519264;16.91
1209519792;16.91
1209520400;16.91
1209520928;16.91
1209521536;16.91
1209522064;16.91
1209522672;16.91
1209523200;16.91
1209523808;16.91
1209524336;16.91
1209524944;16.91
1209525472;16.91
1209526080;16.91
1209526608;16.91
1209527216;16.91
1209527744;16.91
1209528352;16.91
1209528880;16.91
1209529488;16.91
1209530016;16.91
1209530624;16.91
1209531152;16.91
1209531760;16.91
1209532288;16.91
1209532896;16.91
1209533424;16.91
1209534032;16.91
1209534560;16.91
1209535168;16.91
1209535696;16.91
1209536304;16.91
1209536832;16.91
1209537440;16.91
1209537968;16.91
1209538576;16.91
1209539104;16.91
1209539712;16.91
1209540240;16.91
1209540848;16.91
1209541376;16.91
1209541984;16.91
1209542512;16.91
1209543120;16.91
1209543648;16.91
1209544256;16.91
1209544784;16.91
1209545392;16.91
1209545920;16.91
1209546528;16.91
1209547056;16.91
1209547664;16.91
1209548192;16.91
1209548800;16.91
1209549328;16.91
1209549936;16.91
1209550464;16.91
1209551072;16.91
1209551600;16.91
1209552208;16.91
1209552736;16.91
1209553344;16.91
1209553872;16.91
1209554480;16.91
1209555008;16.91
1209555616;16.91
1209556144;16.91
1209556752;16.91
1209557280;16.91
1209557888;16.91
1209558416;16.91
1209559024;16.91
1209559552;16.91
1209560160;16.91
1209560688;16.91
1209561296;16.91
1209561824;16.91
1209562432;16.91
1209562960;16.91
1209563568;16.91
1209564096;16.91
1209564704;16.91
1209565232;16.91
1209565840;16.91
1209566368;16.91
1209566976;16.91
1209567504;16.91
1209568112;16.91
1209568640;16.91
1209569248;16.91
1209569776;16.91
1209570384;16.91
1209570912;16.91
1209571520;16.91
1209572048;16.91
1209572656;16.91
1209573184;16.91
1209573792;16.91
1209574320;16.91
1209574928;16.91
1209575456;16.91
1209576064;16.91
1209576592;16.91
1209577200;16.91
1209577728;16.91
1209578336;16.91
1209578864;16.91
1209579472;16.91
1209580000;16.91
1209580608;16.91
1209581136;16.91
1209581744;16.91
1209582272;16.91
1209582880;16.91
1209583408;16.91
1209584016;16.91
1209584544;16.91
1209585152;16.91
1209585680;16.91
1209586288;16.91
1209586816;16.91
1209587424;16.91
1209587952;16.91
1209588560;16.91
1209589088;16.91
1209589696;16.91
1209590224;16.91
1209590832;16.91
1209591360;16.91
1209591968;16.91
1209592568;16.91
1209593176;16.91
1209593704;16.91
1209594312;16.91
1209594840;16.91
1209595448;16.91
1209595976;16.91
1209596584;16.91
1209597112;16.91
1209597720;16.91
1209598248;16.91
1209598856;16.91
1209599384;16.91
1209599992;16.91
1209600520;16.91
1209601128;16.91
1209601656;16.91
1209602264;16.91
1209602792;16.91
1209603400;16.91
1209603928;16.91
1209604536;16.91
1209605064;16.91
1209605672;16.91
1209606200;16.91
1209606808;16.91
1209607336;16.91
1209607944;16.91
1209608472;16.91
1209609080;16.91
1209609608;16.91
1209610216;16.91
1209610744;16.91
1209611352;16.91
1209611880;16.91
1209612488;16.91
1209613016;16.91
1209613624;16.91
1209614152;16.91
1209614760;16.91
1209615288;16.91
1209615896;16.91
1209616424;16.91
1209617032;16.91
1209617560;16.91
1209618168;16.91
1209618696;16.91
1209619304;16.91
1209619832;16.91
1209620440;16.91
1209620968;16.91
1209621576;16.91
1209622104;16.91
1209622712;16.91
1209623240;16.91
1209623848;16.91
1209624376;16.91
1209624984;16.91
1209625512;16.91
1209626120;16.91
1209626648;16.91
1209627256;16.91
1209627784;16.91
1209628392;16.91
1209628920;16.91
1209629528;16.91
1209630056;16.91
1209630664;16.91
1209631192;16.91
1209631800;16.91
1209632328;16.91
1209632936;16.91
1209633464;16.91
1209634072;16.91
1209634600;16.91
1209635208;16.91
1209635736;16.91
1209636344;16.91
1209636872;16.91
1209637480;16.91
1209638008;16.91
1209638616;16.91
1209639144;16.91
1209639752;16.91
1209640280;16.91
1209640888;16.91
1209641416;16.91
1209642024;16.91
1209642552;16.91
1209643160;16.91
1209643688;16.91
1209644296;16.91
1209644824;16.91
1209645432;16.91
1209645960;16.91
1209646568;16.91
1209647096;16.91
1209647704;16.91
1209648232;16.91
1209648840;16.91
1209649368;16.91
1209649976;16.91
1209650504;16.91
1209651112;16.91
1209651640;16.91
1209652248;16.91
1209652776;16.91
1209653384;16.91
1209653912;16.91
1209654520;16.91
1209655048;16.91
1209655656;16.91
1209656184;16.91
1209656792;16.91
1209657320;16.91
1209657928;16.91
1209658456;16.91
1209659064;16.91
1209659592;16.91
1209660200;16.91
1209660728;16.91
1209661336;16.91
1209661864;16.91
1209662472;16.91
1209663000;16.91
1209663608;16.91
1209664136;16.91
1209664744;16.91
1209665272;16.91
1209665880;16.91
1209666408;16.91
1209667016;16.91
1209667544;16.91
1209668152;16.91
1209668680;16.91
1209669288;16.91
1209669816;16.91
1209670424;16.91
1209670952;16.91
1209671560;16.91
1209672088;16.91
1209672696;16.91
1209673224;16.91
1209673832;16.91
1209674360;16.91
1209674968;16.91
1209675496;16.91
1209676104;16.91
1209676632;16.91
1209677240;16.91
1209677768;16.91
1209678376;16.91
1209678904;16.91
1209679512;16.91
1209680040;16.91
1209680648;16.91
1209681176;16.91
1209681784;16.91
1209682312;16.91
1209682920;16.91
1209683448;16.91
1209684056;16.91
1209684584;16.91
1209685192;16.91
1209685720;16.91
1209686328;16.91
1209686856;16.91
1209687464;16.91
1209687992;16.91
1209688600;16.91
1209689128;16.91
1209689736;16.91
1209690008;16.91
1209690920;16.91
1209691448;16.91
1209692056;16.91
1209692584;16.91
1209693192;16.91
1209693720;16.91
1209694328;16.91
1209694856;16.91
1209695464;16.91
1209695992;16.91
1209696600;16.91
1209697128;16.91
1209697736;16.91
1209698264;16.91
1209698872;16.91
1209699400;16.91
1209700008;16.91
1209700536;16.91
1209701144;16.91
1209701672;16.91
1209702280;16.91
1209702808;16.91
1209703416;16.91
1209703944;16.91
1209704552;16.91
1209705080;16.91
1209705688;16.91
1209706216;16.91
1209706824;16.91
1209707352;16.91
1209707960;16.91
1209708488;16.91
1209709096;16.91
1209709624;16.91
1209710232;16.91
1209710760;16.91
1209711368;16.91
1209711896;16.91
1209712504;16.91
1209713032;16.91
1209713640;16.91
1209714168;16.91
1209714776;16.91
1209715304;16.91
1209715912;16.91
1209716440;16.91
1209717048;16.91
1209717576;16.91
1209718184;16.91
1209718712;16.91
1209719320;16.91
1209719848;16.91
1209720456;16.91
1209720984;16.91
1209721592;16.91
1209722120;16.91
1209722728;16.91
1209723256;16.91
1209723864;16.91
1209724392;16.91
1209725000;16.91
1209725528;16.91
1209726136;16.91
1209726664;16.91
1209727272;16.91
1209727800;16.91
1209728408;16.91
1209728936;16.91
1209729544;16.91
1209730072;16.91
1209730680;16.91
1209731208;16.91
1209731816;16.91
1209732344;16.91
1209732952;16.91
1209733480;16.91
1209734088;16.91
1209734616;16.91
1209735224;16.91
1209735752;16.91
1209736360;16.91
1209736888;16.91
1209737496;16.91
1209738024;16.91
1209738632;16.91
1209739160;16.91
1209739768;16.91
1209740296;16.91
1209740904;16.91
1209741432;16.91
1209742040;16.91
1209742568;16.91
1209743176;16.91
1209743704;16.91
1209744312;16.91
1209744840;16.91
1209745448;16.91
1209745976;16.91
1209746584;16.91
1209747112;16.91
1209747720;16.91
1209748248;16.91
1209748856;16.91
1209749384;16.91
1209749992;16.91
1209750520;16.91
1209751128;16.91
1209751656;16.91
1209752264;16.91
1209752792;16.91
1209753400;16.91
1209753928;16.91
1209754536;16.91
1209755064;16.91
1209755672;16.91
1209756200;16.91
1209756808;16.91
1209757336;16.91
1209757944;16.91
1209758472;16.91
-1409221160;18.46
-1409220736;18.46
-1409220312;18.49
-1409219896;18.49
1946283592;19.26
1946284016;19.26
1946284440;19.26
1946284856;19.26
-1409221392;19.27
-1409220952;19.27
-1409220520;19.27
-2013098744;19.28
-2013098320;19.28
-2013097896;19.28
-2013097480;19.28
1946283360;19.29
1946283800;19.29
1946284232;19.29
1208024600;19.3
1208025024;19.3
1208025448;19.3
1208025864;19.3
-2013098976;19.3
-2013098536;19.3
-2013098104;19.3
1342269352;19.31
1342269776;19.31
1342270200;19.31
1342270616;19.31
1208024352;19.31
1208024792;19.31
1208025224;19.31
-1744737656;19.34
-1744737232;19.34
-1744736808;19.34
-1744736392;19.34
1342269120;19.34
1342269560;19.34
1342269992;19.34
861421320;19.35
861421744;19.35
861422168;19.35
861422584;19.35
-1744737888;19.35
-1744737448;19.35
-1744737016;19.35
-1878924424;19.37
-1878924000;19.37
-1878923576;19.37
-1878923160;19.37
861421088;19.38
861421528;19.38
861421960;19.38
-1878924656;19.39
-1878924216;19.39
-1878923784;19.39
-1409221360;19.42
-1409220832;19.42
-1409220224;19.42
-1409219696;19.42
-1409219088;19.42
-1409218560;19.42
-1409217952;19.42
-1409217424;19.42
-1409216816;19.42
-1409216288;19.42
-1409215680;19.42
-1409215152;19.42
-1409214544;19.42
-1409214016;19.42
-1409213408;19.42
-1409212880;19.42
-1409212272;19.42
-1409211744;19.42
-1409211136;19.42
-1409210608;19.42
-1409210000;19.42
-1409209472;19.42
-1409208864;19.42
-1409208336;19.42
-1409207728;19.42
-1409207200;19.42
-1409206592;19.42
-1409206064;19.42
-1409205456;19.42
-1409204928;19.42
-1409204320;19.42
-1409203792;19.42
-1409203184;19.42
-1409202656;19.42
-1409202048;19.42
-1409201520;19.42
-1409200912;19.42
-1409200384;19.42
-1409199776;19.42
-1409199504;19.42
-1407244720;19.42
-1407244192;19.42
-1407243584;19.42
-1407243056;19.42
-1407242448;19.42
-1407241920;19.42
-1407241312;19.42
-1407240784;19.42
-1407240176;19.42
-1407239648;19.42
-1407239040;19.42
-1407238512;19.42
-1407237904;19.42
-1407237376;19.42
-1407236768;19.42
-1407236240;19.42
-1407235632;19.42
-1407235104;19.42
-1407234496;19.42
-1407233968;19.42
-1407233360;19.42
-1407232832;19.42
-1407232224;19.42
-1407231696;19.42
-1407231088;19.42
-1407230560;19.42
-1407229952;19.42
-1407229424;19.42
-1407228744;19.42
-1407228216;19.42
-1407227608;19.42
-1407227080;19.42
-1407226472;19.42
-1407225944;19.42
-1407225336;19.42
-1407224808;19.42
-1407224200;19.42
-1407223672;19.42
-1407223064;19.42
-1407222536;19.42
-1407221928;19.42
-1407221400;19.42
-1407220792;19.42
-1407220264;19.42
-1407219656;19.42
-1407219128;19.42
-1407218520;19.42
-1407217992;19.42
-1407217384;19.42
-1407216856;19.42
-1407216248;19.42
-1407215720;19.42
-1407215112;19.42
-1407214584;19.42
-1407213976;19.42
-1407213448;19.42
-1407377808;19.42
-1407377280;19.42
-1407376672;19.42
-1407376144;19.42
-1407375536;19.42
-1407375008;19.42
-1407374400;19.42
-1407373872;19.42
-1407373264;19.42
-1407372736;19.42
-1407372128;19.42
-1407371600;19.42
-1407370992;19.42
-1407370464;19.42
-1407369856;19.42
-1407369328;19.42
-1407368720;19.42
-1407368192;19.42
-1407367584;19.42
-1407367056;19.42
-1407366448;19.42
-1407365920;19.42
-1407365312;19.42
-1407364784;19.42
-1407364176;19.42
-1407363648;19.42
-1407363040;19.42
-1407362512;19.42
-1407361904;19.42
-1407361376;19.42
-1407360768;19.42
-1407360240;19.42
-1407359632;19.42
-1407359104;19.42
-1407358496;19.42
-1407357968;19.42
-1407357360;19.42
-1407356832;19.42
-1407356224;19.42
-1407355696;19.42
-1407355088;19.42
-1407354560;19.42
-1407353952;19.42
-1407353424;19.42
-1407352816;19.42
-1407352288;19.42
-1407351680;19.42
-1407351152;19.42
-1407350544;19.42
-1407350016;19.42
-1407349408;19.42
-1407348880;19.42
-1407348272;19.42
-1407347744;19.42
-1407347136;19.42
-1407346608;19.42
-1407346000;19.42
-1407345472;19.42
-1407344792;19.42
-1407344280;19.42
-1407343672;19.42
-1407343144;19.42
-1407342536;19.42
-1407342008;19.42
-1407341400;19.42
-1407340872;19.42
-1407340264;19.42
-1407339736;19.42
-1407339128;19.42
-1407338600;19.42
-1407337992;19.42
-1407337464;19.42
-1407336856;19.42
-1407336328;19.42
-1407335720;19.42
-1407335192;19.42
-1407334584;19.42
-1407334056;19.42
-1407333448;19.42
-1407332920;19.42
-1407332312;19.42
-1407331784;19.42
-1407331176;19.42
-1407330648;19.42
-1407330040;19.42
-1407329512;19.42
-1407328904;19.42
-1407328376;19.42
-1407327768;19.42
-1407327240;19.42
-1407326632;19.42
-1407326104;19.42
-1407325496;19.42
-1407324968;19.42
-1407324360;19.42
-1407323832;19.42
-1407323224;19.42
-1407322696;19.42
-1407322088;19.42
1946283392;19.42
1946283920;19.42
1946284528;19.42
1946285056;19.42
1946285664;19.42
1946286192;19.42
1946286800;19.42
1946287328;19.42
1946287936;19.42
1946288464;19.42
1946289072;19.42
1946289600;19.42
1946290208;19.42
1946290736;19.42
1946291344;19.42
1946291872;19.42
1946292480;19.42
1946293008;19.42
1946293616;19.42
1946294144;19.42
1946294752;19.42
1946295280;19.42
1946295888;19.42
1946296416;19.42
1946297024;19.42
1946297552;19.42
1946298160;19.42
1946298688;19.42
1946299296;19.42
1946299824;19.42
1946300432;19.42
1946300960;19.42
1946301568;19.42
1946302096;19.42
1946302704;19.42
1946303232;19.42
1946303840;19.42
1946304368;19.42
1946304976;19.42
1946305248;19.42
1948237552;19.42
1948238080;19.42
1948238688;19.42
1948239216;19.42
1948239824;19.42
1948240352;19.42
1948240960;19.42
1948241488;19.42
1948242096;19.42
1948242624;19.42
1948243232;19.42
1948243760;19.42
1948244368;19.42
1948244896;19.42
1948245504;19.42
1948246032;19.42
1948246640;19.42
1948247168;19.42
1948247776;19.42
1948248304;19.42
1948248912;19.42
1948249440;19.42
1948250048;19.42
1948250576;19.42
1948251184;19.42
1948251712;19.42
1948252320;19.42
1948252848;19.42
1948253528;19.42
1948254056;19.42
1948254664;19.42
1948255192;19.43
1948255800;19.43
1948256328;19.43
1948256936;19.43
1948257464;19.43
1948258072;19.43
1948258600;19.43
1948259208;19.43
1948259736;19.43
1948260344;19.43
1948260872;19.43
1948261480;19.43
1948262008;19.43
1948262616;19.43
1948263144;19.43
1948263752;19.43
1948264280;19.43
1948264888;19.43
1948265416;19.43
1948266024;19.43
1948266552;19.43
1948267160;19.43
1948267688;19.43
1948268296;19.43
1948268824;19.43
1948269504;19.43
1948270032;19.43
1948270640;19.43
1948271168;19.43
1948271776;19.43
1948272304;19.43
1948272912;19.43
1948273440;19.43
1948274048;19.43
1948274576;19.43
1948275184;19.43
1948275712;19.43
1948276320;19.43
1948276848;19.43
1948277456;19.43
1948277984;19.43
1948278592;19.43
1948279120;19.43
1948279728;19.43
1948280256;19.43
1948280864;19.43
1948281392;19.43
1948282000;19.43
1948282528;19.43
1948283136;19.43
1948283664;19.43
1948284272;19.43
1948284800;19.43
1948285408;19.43
1948285936;19.43
1948286544;19.43
1948287072;19.43
1948287680;19.43
1948288208;19.43
1948288816;19.43
1948289344;19.43
1948289952;19.43
1948290480;19.43
1948291088;19.43
1948291616;19.43
1948292224;19.43
1948292752;19.43
1948293360;19.43
1948293888;19.43
1948294496;19.43
1948295024;19.43
1948295632;19.43
1948296160;19.43
1948296768;19.43
1948297296;19.43
1948297904;19.43
1948298432;19.43
1948299040;19.43
1948299568;19.43
1948300176;19.43
1948300704;19.43
1948301312;19.43
1948301840;19.43
1948122104;19.43
1948122616;19.43
1948123224;19.43
1948123752;19.43
1948124360;19.43
1948124888;19.43
1948125496;19.43
1948126024;19.43
1948126632;19.43
1948127160;19.43
1948127768;19.43
1948128296;19.43
1948128904;19.43
1948129432;19.43
1948130040;19.43
1948130568;19.43
1948131176;19.43
1948131704;19.43
1948132312;19.43
1948132840;19.43
1948133448;19.43
1948133976;19.43
1948134584;19.43
1948135112;19.43
1948135720;19.43
1948136248;19.43
1948136856;19.43
1948137384;19.43
1948137992;19.43
1948138520;19.43
1948139128;19.43
1948139656;19.43
1948140264;19.43
1948140792;19.43
1948141400;19.43
1948141928;19.43
1948142536;19.43
1948143064;19.43
1948143672;19.43
1948144200;19.43
1948144808;19.43
1948145336;19.43
1948145944;19.43
1948146472;19.43
1948147080;19.43
1948147608;19.43
1948148216;19.43
1948148744;19.43
1948149352;19.43
1948149880;19.43
1948150488;19.43
1948151016;19.43
1948151624;19.43
1948152152;19.43
1948152760;19.43
1948153288;19.43
1948153896;19.43
1948154480;19.43
1948155088;19.43
1948155616;19.43
1948156224;19.43
1948156752;19.43
1948157360;19.43
1948157888;19.43
1948158496;19.43
1948159024;19.43
1948159632;19.43
1948160160;19.43
1948160768;19.43
1948161296;19.43
1948161904;19.43
1948162432;19.43
1948163040;19.43
1948163568;19.43
1948164176;19.43
1948164704;19.43
1948165312;19.43
1948165840;19.43
1948166448;19.43
1948166976;19.43
1948167584;19.43
1948168112;19.43
1948168720;19.43
1948169248;19.43
1948169856;19.43
1948170384;19.43
1948170992;19.43
1948171520;19.43
1948172128;19.43
1948172656;19.43
1948173264;19.43
1948173792;19.43
1948174400;19.43
1948174928;19.43
1948175536;19.43
1948176064;19.43
1948176672;19.43
1948177200;19.43
1948177808;19.43
1948178336;19.43
1948178944;19.43
1948179472;19.43
1948180080;19.43
1948180608;19.43
1948181216;19.43
1948181744;19.43
1948182352;19.43
1948182880;19.43
1948183488;19.43
1948184016;19.43
1948184624;19.43
1948185152;19.43
1948185760;19.43
1948186288;19.43
1948186896;19.43
1948187032;19.43
1946915384;19.43
1946915912;19.43
1946916520;19.43
1946917048;19.43
1946917656;19.43
1946918184;19.43
1946918792;19.43
1946919320;19.43
1946919928;19.43
1946920456;19.43
1946921064;19.43
1946921592;19.43
1946922200;19.43
1946922728;19.43
1946923336;19.43
1946923864;19.43
1946924472;19.43
1946925000;19.43
1946925608;19.43
1946926136;19.43
1946926744;19.43
1946927272;19.43
-1407321560;19.43
-1407320952;19.43
-1407320424;19.43
-1407319816;19.43
-1407319288;19.43
-1407318680;19.43
-1407318152;19.43
-1407317544;19.43
-1407317016;19.43
-1407316408;19.43
-1407315880;19.43
-1407315272;19.43
-1407314744;19.43
-1407314136;19.43
-1407313608;19.43
-1407313000;19.43
-1406978832;19.43
-1406978224;19.43
-1406977696;19.43
-1406977088;19.43
-1406976560;19.43
-1406975952;19.43
-1406975424;19.43
-1406974816;19.43
-1406974288;19.43
-1406973680;19.43
-1406973152;19.43
-1406972544;19.43
-1406972016;19.43
-1406971408;19.43
-1406970880;19.43
-1406970272;19.43
-1406969744;19.43
-1406969136;19.43
-1406968608;19.43
-1406968000;19.43
-1406967472;19.43
-1406966864;19.43
-1406966336;19.43
-1406965728;19.43
-1406965200;19.43
-1406964592;19.43
-1406964064;19.43
-1406963456;19.43
-1406962928;19.43
-1406962320;19.43
-1406961792;19.43
-1406961184;19.43
-1406960656;19.43
-1406960048;19.43
-1406959520;19.43
-1406958912;19.43
-1406958384;19.43
-1406957776;19.43
-1406957248;19.43
-1406956640;19.43
-1406956112;19.43
-1406955504;19.43
-1406954976;19.43
-1406954368;19.43
-1406953840;19.43
-1406953232;19.43
-1406952704;19.43
-1406952096;19.43
-1406951568;19.43
-1406950960;19.43
-1406950432;19.43
-1406949824;19.43
-1406949296;19.43
-1406948688;19.43
-1406948160;19.43
-1406947552;19.43
-1406947024;19.43
-1406946416;19.43
-1406946280;19.43
-1406945224;19.43
-1406944696;19.43
-1406944088;19.43
-1406943560;19.43
-1406942952;19.43
-1406942424;19.43
-1406941816;19.43
-1406941288;19.43
-1406940680;19.43
-1406940152;19.43
-1406939544;19.43
-1406939016;19.43
-1406938408;19.43
-1406937880;19.43
-1406937272;19.43
-1406936744;19.43
-1406936136;19.43
-1406935608;19.43
-1406935000;19.43
-1406934472;19.43
-1406933864;19.43
-1406933336;19.43
-1406932728;19.43
-1406932200;19.43
-1406931592;19.43
-1406931064;19.43
-1406930456;19.43
-1406929928;19.43
-1406929320;19.43
-1406928792;19.43
-1406928184;19.43
-1406927656;19.43
-1406927048;19.43
-1406926520;19.43
-1406925912;19.43
-1406925384;19.43
-1406924776;19.43
-1406924248;19.43
-1406923640;19.43
-1406923112;19.43
-1406922504;19.43
-1406921976;19.43
-2013098944;19.43
-2013098416;19.43
-2013097808;19.43
-2013097280;19.43
-2013096672;19.43
-2013096144;19.43
-2013095536;19.43
-2013095008;19.43
-2013094400;19.43
-2013093872;19.43
-2013093264;19.43
-2013092736;19.43
-2013092128;19.43
-2013091600;19.43
-2013090992;19.43
-2013090464;19.43
-2013089856;19.43
-2013089328;19.43
-2013088720;19.43
-2013088192;19.43
-2013087584;19.43
-2013087056;19.43
-2013086448;19.43
-2013085920;19.43
-2013085312;19.43
-2013084784;19.43
-2013084176;19.43
-2013083648;19.43
-2013083040;19.43
-2013082512;19.43
-2013081904;19.43
-2013081376;19.43
-2013080768;19.43
-2013080240;19.43
-2013079632;19.43
-2013079104;19.44
-2013078496;19.44
-2013077968;19.44
-2013077360;19.44
-2013077088;19.44
-2011026928;19.44
-2011026400;19.44
-2011025792;19.44
-2011025264;19.44
-2011024656;19.44
-2011024128;19.44
-2011023520;19.44
-2011022992;19.44
-2011022384;19.44
-2011021856;19.44
-2011021248;19.44
-2011020720;19.44
-2011020112;19.44
-2011019584;19.44
-2011018976;19.44
-2011018448;19.44
-2011017840;19.44
-2011017312;19.44
-2011016704;19.44
-2011016176;19.44
-2011015568;19.44
-2011015040;19.44
-2011014432;19.44
-2011013904;19.44
-2011013296;19.44
-2011012768;19.44
-2011012160;19.44
-2011011632;19.44
-2010795048;19.44
-2010794520;19.44
-2010793912;19.44
-2010793384;19.44
-2010792776;19.44
-2010792248;19.44
-2010791640;19.44
-2010791112;19.44
-2010790504;19.44
-2010789976;19.44
-2010789368;19.44
-2010788840;19.44
-2010788232;19.44
-2010787704;19.44
-2010787096;19.44
-2010786568;19.44
-2010785960;19.44
-2010785432;19.44
-2010784824;19.44
-2010784296;19.44
-2010783688;19.44
-2010783160;19.44
-2010782552;19.44
-2010782024;19.44
-2010781416;19.44
-2010780888;19.44
-2010780280;19.44
-2010779752;19.44
-2010779072;19.44
-2010778544;19.44
-2010777936;19.44
-2010777408;19.44
-2010776800;19.44
-2010776272;19.44
-2010775664;19.44
-2010775136;19.44
-2010774528;19.44
-2010774000;19.44
-2010773392;19.44
-2010772864;19.44
-2010772256;19.44
-2010771728;19.44
-2010771120;19.44
-2010770592;19.44
-2010769984;19.44
-2010769456;19.44
-2010768848;19.44
-2010768320;19.44
-2010767712;19.44
-2010767184;19.44
-2010766576;19.44
-2010766048;19.44
-2010765440;19.44
-2010764912;19.44
-2010764304;19.44
-2010763776;19.44
-2010763168;19.44
-2010762640;19.44
-2010762032;19.44
-2010761504;19.44
-2010760896;19.44
-2010760368;19.44
-2010759760;19.44
-2010759232;19.44
-2010758624;19.44
-2010758096;19.44
-2010757488;19.44
-2010756960;19.44
-2010756352;19.44
-2010755824;19.44
-2010755216;19.44
-2010754688;19.44
-2010754080;19.44
-2010753552;19.44
-2010752944;19.44
-2010752416;19.44
-2010751808;19.44
-2010751280;19.44
-2010750672;19.44
-2010750144;19.44
-2010749536;19.44
-2010749008;19.44
-2010748400;19.44
-2010747872;19.44
-2010747264;19.44
-2010746736;19.44
-2011150616;19.44
-2011150104;19.44
-2011149496;19.44
-2011148968;19.45
-1406920840;19.44
-1406920232;19.44
-1406919704;19.44
-1406919096;19.44
-1406918568;19.44
-1406917960;19.44
-1406917432;19.44
-1406916824;19.44
-1406916296;19.44
-1406915688;19.44
-1406915160;19.44
-1406914552;19.44
-1406914024;19.44
-1406913280;19.44
-1406913544;19.44
-1406912224;19.44
-1406911696;19.44
-1406911088;19.44
-1406910560;19.44
-1406909952;19.44
-1406909424;19.44
-1406908816;19.44
-1406908288;19.44
-1406907680;19.44
-1406907152;19.44
-1406906544;19.44
-1406906016;19.44
-1406905408;19.44
-1406904880;19.44
-1406904272;19.44
-1406903744;19.44
-1406903136;19.44
-1406902608;19.44
-1406902000;19.44
-1406901472;19.44
-1406900864;19.44
-1406900336;19.44
-1406899728;19.44
-1406899200;19.44
-1406898592;19.44
-1406898064;19.44
-1406897456;19.44
-1406896928;19.44
-1406896320;19.44
1946928408;19.44
1946929016;19.44
1946929544;19.44
1946930152;19.44
1946930680;19.44
1946931288;19.44
1946931816;19.44
1946932424;19.44
1946932952;19.44
1946933560;19.44
1946934088;19.44
1946934696;19.44
1946935224;19.44
1946935832;19.44
1946936360;19.44
1946936968;19.44
1946937496;19.44
1946938104;19.44
1946938632;19.44
1946939240;19.44
1946939768;19.44
1946940376;19.44
1946940904;19.44
1946941512;19.44
1946942040;19.44
1946942648;19.44
1946943176;19.44
1946943784;19.44
1946944312;19.44
1946944920;19.44
1946945448;19.44
1946946056;19.44
1946946584;19.44
1946947328;19.44
1946947064;19.44
1946948384;19.44
1946948912;19.44
1946949520;19.44
1946950048;19.44
1946950656;19.44
1946951184;19.44
1946951792;19.44
1946952320;19.44
1946952928;19.44
1946953456;19.44
1946954064;19.44
1946954592;19.44
1946955200;19.44
1946955728;19.44
1946956336;19.44
1946956864;19.44
1946957472;19.44
1946958000;19.44
1946958608;19.44
1946959136;19.44
1946959744;19.44
1946960272;19.44
1946960880;19.44
1946961408;19.44
1946962016;19.44
1946962544;19.44
1946963152;19.44
1946963680;19.44
1946964288;19.44
1946964816;19.44
1946965424;19.44
1946965952;19.44
1946966560;19.44
1946967088;19.44
1946967696;19.44
1946968224;19.44
1946968832;19.44
1946969360;19.44
1946969968;19.44
1946970496;19.44
1946971104;19.44
1946971632;19.44
1946972240;19.44
1946972768;19.44
1946973376;19.44
1946973904;19.44
1946974512;19.44
1946975040;19.44
1946975648;19.44
1946976176;19.44
1946976784;19.44
1946977312;19.44
1946977920;19.44
1946978448;19.44
1946979056;19.44
1946979584;19.44
1946980192;19.44
1946980720;19.44
1946981328;19.44
1946981856;19.44
1946982464;19.44
1946982992;19.44
1946983600;19.44
1946984128;19.44
1946984736;19.44
1946985264;19.44
1946985872;19.44
1946986400;19.44
1946987008;19.44
1946987536;19.44
1946988144;19.44
1946988672;19.44
1946989280;19.44
1946989808;19.44
1946990416;19.44
1946990944;19.44
1946991552;19.44
1946992080;19.44
1946992688;19.44
1946993216;19.44
1946993824;19.45
1946994352;19.45
1946994960;19.45
1946995488;19.45
1946996240;19.45
1946996112;19.45
