Table size: 98852
Feature;Time(s)
-134045943;16.5
-134045823;16.5
-134045943;16.5
-134045823;16.5
-134045943;16.5
-134045823;16.5
-134045943;16.5
-134045823;16.5
-134045943;16.5
-134045823;16.5
-134045943;16.5
-134045823;16.5
-134045943;16.5
-134045823;16.5
-134045943;16.5
-134045823;16.5
-134045943;16.5
-134045823;16.5
-134045943;16.5
-134045823;16.5
-134045943;16.5
-134045823;16.5
-134045943;16.5
-134045823;16.5
-134045943;16.5
-134045823;16.5
-134045943;16.5
-134045823;16.5
-1140705287;16.5
-1140705167;16.5
-1140705287;16.5
-1140705167;16.5
-1140705287;16.5
-1140705167;16.5
-1140705287;16.5
-1140705167;16.5
-1140705287;16.5
-1140705167;16.5
-1140705287;16.5
-1140705167;16.5
-1140705287;16.5
-1140705167;16.5
